FY_Ending,CASSR_CODE,GEOGRAPHY_CODE,REGION_GO_CODE,CareType_KEY,AgeBand_KEY,PrimarySupportReason_KEY,SupportSetting_KEY,Purpose_KEY,CarerSupportType_KEY,DataType_KEY,TOTALEXPENDITURE,TOTALINCOME,NETTOTALEXPENDITURE,GROSSTOTALEXPENDITURE,NETCURRENTEXPENDITURE,GROSSCURRENTEXPENDITURE
2017,725,E09000015,E12000007,2,1,4,5,,,1,0,254.737,-254.737,0,-254.737,0
2017,725,E09000015,E12000007,2,1,5,2,,,1,256,0,256,256,256,256
2017,725,E09000015,E12000007,2,1,5,4,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,6,3,,,1,445.428,0.406,445.022,445.428,424.146,424.552
2017,725,E09000015,E12000007,2,1,6,9,,,1,543.705,2.096,541.609,543.705,541.32,543.416
2017,725,E09000015,E12000007,2,1,7,1,,,1,191.359,0,191.359,191.359,191.359,191.359
2017,725,E09000015,E12000007,2,1,13,1,,,1,135.703,0,135.703,135.703,135.703,135.703
2017,725,E09000015,E12000007,2,2,4,9,,,1,302.309,0,302.309,302.309,301.748,301.748
2017,725,E09000015,E12000007,2,2,5,1,,,1,31.109,0,31.109,31.109,31.109,31.109
2017,725,E09000015,E12000007,2,2,5,7,,,1,138.939,60.64,78.299,120.939,78.299,120.939
2017,725,E09000015,E12000007,2,2,6,2,,,1,2261.45,3.31,2258.14,2261.45,2258.14,2261.45
2017,725,E09000015,E12000007,2,2,6,7,,,1,4719.132,2918.322,1800.81,3335.132,1800.81,3335.132
2017,725,E09000015,E12000007,2,2,7,3,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,2,7,5,,,1,0,30.664,-30.664,0,-30.664,0
2017,725,E09000015,E12000007,2,2,7,6,,,1,222.035,131.323,90.712,168.035,90.712,168.035
2017,725,E09000015,E12000007,2,2,7,9,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,2,13,3,,,1,71.401,0.113,71.288,71.401,65.513,65.626
2017,725,E09000015,E12000007,2,2,13,5,,,1,0,30.093,-30.093,0,-30.093,0
2017,725,E09000015,E12000007,2,2,13,6,,,1,479.486,251.757,227.729,390.486,227.729,390.486
2017,725,E09000015,E12000007,2,2,13,9,,,1,31.622,0,31.622,31.622,31.532,31.532
2017,725,E09000015,E12000007,2,3,4,2,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,4,4,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,4,7,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,5,6,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,5,9,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,6,5,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,7,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,7,4,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,7,7,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,13,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,13,4,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,13,7,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,4,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,4,6,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,5,5,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,6,4,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,7,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,13,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,13,9,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,4,5,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,5,2,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,5,4,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,5,7,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,6,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,7,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,7,5,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,13,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,3,,2,,,,1,4791.69,118.243,4673.447,4682.627,4663.891,4673.071
2017,725,E09000015,E12000007,3,,8,,,,1,9378.55222,303.995,9074.55722,9187.93422,8751.84722,8865.22422
2017,725,E09000015,E12000007,3,,12,,,1,1,17.26,2.103,15.157,17.26,15.157,17.26
2017,725,E09000015,E12000007,4,1,4,,1,,1,88,0,88,88,88,88
2017,725,E09000015,E12000007,4,1,5,,2,,1,0.259,0,0.259,0.259,0.259,0.259
2017,725,E09000015,E12000007,4,1,7,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,2,5,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,3,4,,2,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,3,7,,2,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,3,13,,2,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,4,5,,1,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,4,6,,2,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,5,4,,1,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,5,5,,2,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,5,7,,1,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,5,1,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,5,7,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,6,2,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,6,4,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,6,7,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,7,3,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,7,5,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,7,6,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,7,9,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,13,3,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,13,5,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,13,6,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,4,13,9,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,4,1,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,4,7,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,5,2,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,5,3,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,6,3,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,6,6,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,6,9,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,7,1,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,7,4,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,13,1,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,2,5,13,4,,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,3,,3,,,,1,4423.356,1151.945,3271.411,3271.411,3271.411,3271.411
2017,717,E09000003,E12000007,3,,12,,,2,1,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,1,7,,2,,1,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,1,13,,1,,1,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,2,5,,2,,1,36.63972539,5.590164724,31.04956066,31.04956066,31.04956066,31.04956066
2017,717,E09000003,E12000007,4,2,7,,1,,1,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,3,7,,2,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,3,13,,2,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,4,5,,1,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,4,6,,2,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,5,4,,1,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,5,7,,2,,2,0,0,0,0,0,0
2017,717,E09000003,E12000007,4,5,13,,2,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,1,4,3,,,1,3815,127,3688,3736,2106,2154
2017,718,E09000004,E12000007,2,1,4,9,,,1,264,0,264,264,264,264
2017,718,E09000004,E12000007,2,1,5,1,,,1,25,0,25,25,25,25
2017,718,E09000004,E12000007,2,1,6,1,,,1,801,51,750,801,750,801
2017,718,E09000004,E12000007,2,1,6,7,,,1,707,48,659,707,659,707
2017,718,E09000004,E12000007,2,1,7,3,,,1,22,0,22,22,22,22
2017,718,E09000004,E12000007,2,1,7,6,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,1,13,3,,,1,14,0,14,14,14,14
2017,718,E09000004,E12000007,2,1,13,6,,,1,161,20,141,161,141,161
2017,718,E09000004,E12000007,2,2,4,2,,,1,29,0,29,29,29,29
2017,718,E09000004,E12000007,2,2,4,7,,,1,1020,151,869,1020,869,1020
2017,718,E09000004,E12000007,2,2,5,5,,,1,0,19,-19,0,-19,0
2017,718,E09000004,E12000007,2,2,5,6,,,1,371,65,306,371,306,371
2017,718,E09000004,E12000007,2,2,5,9,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,2,6,5,,,1,0,2628,-2628,0,-2628,0
2017,718,E09000004,E12000007,2,2,6,9,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,2,7,2,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,2,7,4,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,2,7,7,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,2,13,2,,,1,303,153,150,150,150,150
2017,718,E09000004,E12000007,2,2,13,4,,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,4,9,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,5,2,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,5,7,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,6,2,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,6,3,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,6,7,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,7,5,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,7,6,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,7,9,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,13,5,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,3,13,6,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,4,2,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,4,4,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,5,9,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,6,6,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,6,9,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,7,1,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,7,7,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,13,1,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,13,4,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,4,13,7,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,4,9,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,5,1,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,6,1,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,6,7,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,7,2,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,7,3,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,7,6,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,13,3,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,2,5,13,6,,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,3,,9,,,,1,2,0,2,2,2,2
2017,718,E09000004,E12000007,4,1,5,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,5,13,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,1,4,1,,,1,2665.73493,67.58707,2598.14786,2665.73493,2598.14786,2665.73493
2017,726,E09000016,E12000007,2,1,4,7,,,1,9089.659546,624.93114,8464.728406,8967.227126,8464.728406,8967.227126
2017,726,E09000016,E12000007,2,1,5,2,,,1,79.32539621,8.08664,71.23875621,79.32539621,71.23875621,79.32539621
2017,726,E09000016,E12000007,2,1,5,3,,,1,1.0956,0,1.0956,1.0956,1.0956,1.0956
2017,726,E09000016,E12000007,2,1,5,9,,,1,89.6244,79.36957,10.25483,89.6244,10.25483,89.6244
2017,726,E09000016,E12000007,2,1,6,6,,,1,398.9101,87.09845,311.81165,398.9101,311.81165,398.9101
2017,726,E09000016,E12000007,2,1,6,9,,,1,87.01445133,0,87.01445133,87.01445133,87.01445133,87.01445133
2017,726,E09000016,E12000007,2,1,7,1,,,1,87.24659,1.73441,85.51218,87.24659,85.51218,87.24659
2017,726,E09000016,E12000007,2,1,7,4,,,1,35.1002,0,35.1002,35.1002,35.1002,35.1002
2017,726,E09000016,E12000007,2,1,13,1,,,1,59.10149,0.10538,58.99611,59.10149,58.99611,59.10149
2017,726,E09000016,E12000007,2,1,13,4,,,1,214.2322,0,214.2322,214.2322,214.2322,214.2322
2017,726,E09000016,E12000007,2,2,4,5,,,1,0,2.26784,-2.26784,0,-2.26784,0
2017,726,E09000016,E12000007,2,2,4,9,,,1,66.26355462,0,66.26355462,66.26355462,66.26355462,66.26355462
2017,726,E09000016,E12000007,2,2,5,1,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,5,4,,,1,21.65865,0,21.65865,21.65865,21.65865,21.65865
2017,726,E09000016,E12000007,2,2,5,7,,,1,125.03663,16.03091,109.00572,149.91877,109.00572,149.91877
2017,726,E09000016,E12000007,2,2,6,3,,,1,372.1934527,5.23638,366.9570727,372.1934527,366.9570727,372.1934527
2017,726,E09000016,E12000007,2,2,6,7,,,1,3378.660759,1824.93225,1553.728509,3196.603419,1553.728509,3196.603419
2017,726,E09000016,E12000007,2,2,7,5,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,7,6,,,1,57.62509461,16.66231,40.96278461,57.62509461,40.96278461,57.62509461
2017,726,E09000016,E12000007,2,2,7,9,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,13,5,,,1,0,2.55711,-2.55711,0,-2.55711,0
2017,726,E09000016,E12000007,2,2,13,6,,,1,3359.131,1265.78793,2093.34307,3359.131,2093.34307,3359.131
2017,726,E09000016,E12000007,2,3,4,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,4,3,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,5,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,5,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,6,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,7,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,7,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,13,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,13,4,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,13,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,4,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,4,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,5,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,6,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,6,4,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,6,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,7,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,7,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,13,3,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,13,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,13,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,13,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,4,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,5,3,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,5,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,6,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,13,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,13,4,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,3,,2,,,,1,11233.04812,6548.34737,4684.700748,4824.600928,4602.019056,4741.919236
2017,726,E09000016,E12000007,3,,3,,,,1,2302.116327,0,2302.116327,2302.116327,2302.116327,2302.116327
2017,726,E09000016,E12000007,3,,8,,,,1,8495.075632,4.53075,8490.544882,8495.075632,8490.544882,8495.075632
2017,726,E09000016,E12000007,3,,12,,,1,1,52.02209,0,52.02209,52.02209,52.02209,52.02209
2017,726,E09000016,E12000007,4,1,4,,1,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,1,7,,2,,1,1.14178049,0,1.14178049,1.14178049,1.14178049,1.14178049
2017,726,E09000016,E12000007,4,1,13,,2,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,2,5,,2,,1,2.62365276,0,2.62365276,2.62365276,2.62365276,2.62365276
2017,726,E09000016,E12000007,4,2,7,,1,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,2,13,,1,,1,0.30321,0,0.30321,0.30321,0.30321,0.30321
2017,726,E09000016,E12000007,4,3,6,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,3,13,,2,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,5,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,6,,2,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,4,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,7,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,13,,2,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,1,4,1,,,1,1373.7848,144.3707811,1229.414019,1229.414019,1229.414019,1229.414019
2017,727,E09000017,E12000007,2,1,5,2,,,1,194.78616,0,194.78616,194.78616,194.78616,194.78616
2017,727,E09000017,E12000007,2,1,5,3,,,1,76.23143,6.9,69.33143,76.23143,69.33143,76.23143
2017,727,E09000017,E12000007,2,1,6,2,,,1,1926.83549,56.82725668,1870.008233,1870.008233,1870.008233,1870.008233
2017,727,E09000017,E12000007,2,1,6,3,,,1,518.25653,13.4,504.85653,518.25653,504.85653,518.25653
2017,727,E09000017,E12000007,2,1,6,9,,,1,529.35631,0,529.35631,529.35631,529.35631,529.35631
2017,727,E09000017,E12000007,2,1,13,5,,,1,0,11.32347,-11.32347,0,-11.32347,0
2017,727,E09000017,E12000007,2,2,4,5,,,1,0,152.26471,-152.26471,0,-152.26471,0
2017,727,E09000017,E12000007,2,2,4,6,,,1,86.82828,13.87212,72.95616,86.82828,72.95616,86.82828
2017,727,E09000017,E12000007,2,2,4,9,,,1,385.16476,0,385.16476,385.16476,385.16476,385.16476
2017,727,E09000017,E12000007,2,2,5,1,,,1,13.82097,0.11198,13.70899,13.70899,13.70899,13.70899
2017,727,E09000017,E12000007,2,2,5,4,,,1,99.11629,0.75609,98.3602,98.3602,98.3602,98.3602
2017,727,E09000017,E12000007,2,2,5,7,,,1,401.27976,120.64548,280.63428,391.60371,280.63428,391.60371
2017,727,E09000017,E12000007,2,2,6,1,,,1,1167.76968,49.775,1117.99468,1117.99468,1117.99468,1117.99468
2017,727,E09000017,E12000007,2,2,6,4,,,1,49.56808,2.11121,47.45687,47.45687,47.45687,47.45687
2017,727,E09000017,E12000007,2,2,6,7,,,1,1161.72051,462.67584,699.04467,1112.24042,699.04467,1112.24042
2017,727,E09000017,E12000007,2,2,7,3,,,1,11.06492,4.47128,6.59364,10.59364,6.59364,10.59364
2017,727,E09000017,E12000007,2,2,7,5,,,1,0,24.28365,-24.28365,0,-24.28365,0
2017,727,E09000017,E12000007,2,2,7,6,,,1,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,2,7,9,,,1,0.38149,0.01625,0.36524,0.36524,0.36524,0.36524
2017,727,E09000017,E12000007,2,2,13,6,,,1,4050.93717,2033.6614,2017.27577,3579.21758,2017.27577,3579.21758
2017,727,E09000017,E12000007,2,2,13,9,,,1,72.51944,3.08875,69.43069,69.43069,69.43069,69.43069
2017,727,E09000017,E12000007,2,3,4,2,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,4,4,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,4,7,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,5,6,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,5,9,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,6,5,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,6,9,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,7,1,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,7,4,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,7,7,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,13,2,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,13,4,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,3,13,7,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,4,3,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,5,1,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,5,5,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,6,1,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,7,2,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,7,3,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,7,9,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,13,3,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,4,13,6,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,4,1,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,4,5,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,5,2,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,5,4,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,6,3,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,6,9,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,7,1,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,5,13,9,,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,3,,2,,,,1,14176.73705,12754.25405,1422.483,1423.039,1183.97879,1184.53479
2017,727,E09000017,E12000007,3,,8,,,,1,13459.45098,1359.97898,12099.472,12099.472,12062.14251,12062.14251
2017,727,E09000017,E12000007,3,,12,,,1,1,4.90919,0,4.90919,4.90919,4.90919,4.90919
2017,727,E09000017,E12000007,4,1,4,,1,,1,54.31164,0.20687,54.10477,54.31164,54.10477,54.31164
2017,727,E09000017,E12000007,4,1,13,,1,,1,46.92857,1.06392,45.86465,46.92857,45.86465,46.92857
2017,727,E09000017,E12000007,4,2,5,,2,,1,0,0,0,0,0,0
2017,727,E09000017,E12000007,4,2,6,,2,,1,2319.895444,0,2319.895444,2319.895444,2319.895444,2319.895444
2017,727,E09000017,E12000007,4,3,4,,2,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,4,3,7,,2,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,4,3,13,,2,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,4,4,5,,1,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,4,4,6,,1,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,4,5,4,,1,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,2,7,,2,,1,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,2,13,,2,,1,1,0,1,1,1,1
2017,718,E09000004,E12000007,4,3,13,,1,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,4,4,,2,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,4,7,,1,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,4,13,,2,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,5,5,,1,,2,0,0,0,0,0,0
2017,718,E09000004,E12000007,4,5,6,,1,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,1,4,5,,,1,0,289,-289,0,-289,0
2017,719,E09000005,E12000007,2,1,5,2,,,1,15,0,15,15,15,15
2017,719,E09000005,E12000007,2,1,5,4,,,1,1915,500,1415,1415,1415,1415
2017,719,E09000005,E12000007,2,1,5,7,,,1,1023,231,792,813,792,813
2017,719,E09000005,E12000007,2,1,6,3,,,1,714,70,644,644,644,644
2017,719,E09000005,E12000007,2,1,6,7,,,1,594,52,542,594,542,594
2017,719,E09000005,E12000007,2,1,7,5,,,1,0,9,-9,0,-9,0
2017,719,E09000005,E12000007,2,1,7,6,,,1,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,1,13,1,,,1,25,2,23,25,23,25
2017,719,E09000005,E12000007,2,2,4,6,,,1,100,41,59,80,59,80
2017,719,E09000005,E12000007,2,2,5,1,,,1,5,1,4,5,4,5
2017,719,E09000005,E12000007,2,2,6,2,,,1,11808,1890,9918,9918,9918,9918
2017,719,E09000005,E12000007,2,2,6,4,,,1,1737,7,1730,1737,1730,1737
2017,719,E09000005,E12000007,2,2,7,9,,,1,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,2,13,3,,,1,135,0,135,135,135,135
2017,719,E09000005,E12000007,2,2,13,6,,,1,653,270,383,525,383,525
2017,719,E09000005,E12000007,2,2,13,9,,,1,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,4,4,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,4,7,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,5,3,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,5,6,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,6,5,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,6,6,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,6,9,,,2,0,0,0,0,0,0
2017,719,E09000005,E12000007,2,3,7,2,,,2,0,0,0,0,0,0
